 1000  5.0000E+02
    i  x                       den                     ener                    pres                    vel                     cs
  555  5.5455455455455455E-01  3.6191767579967702E+02  6.1762078269523791E-07  1.4901858546575860E-04  2.7235782462644509E-04  8.2839924801138005E-04
  556  5.5555555555555556E-01  3.6520070380456515E+02  6.1270209118320099E-07  1.4917282328175591E-04  2.7292228327686200E-04  8.2509399544213616E-04
  557  5.5655655655655656E-01  3.6851162189955760E+02  6.0783219895390136E-07  1.4932881965285118E-04  2.7348772723150422E-04  8.2180843871840312E-04
  558  5.5755755755755756E-01  3.7185069982706537E+02  6.0301053921990470E-07  1.4948659400801175E-04  2.7405416611198764E-04  8.1854243032621015E-04
  559  5.5855855855855856E-01  3.7521821087210991E+02  5.9823655278921487E-07  1.4964616601057850E-04  2.7462160961107112E-04  8.1529582415029298E-04
  560  5.5955955955955956E-01  3.7861443192042176E+02  5.9350968795005241E-07  1.4980755556165059E-04  2.7519006749286424E-04  8.1206847545843793E-04
  561  5.6056056056056056E-01  3.8203964351759760E+02  5.8882940035757855E-07  1.4997078280352672E-04  2.7575954959302843E-04  8.0886024088602503E-04
  562  5.6156156156156156E-01  3.8549412992933670E+02  5.8419515292252828E-07  1.5013586812320390E-04  2.7633006581897156E-04  8.0567097842076694E-04
  563  5.6256256256256256E-01  3.8897817920277825E+02  5.7960641570171687E-07  1.5030283215593495E-04  2.7690162615003555E-04  8.0250054738764087E-04
  564  5.6356356356356356E-01  3.9249208322896153E+02  5.7506266579038495E-07  1.5047169578884552E-04  2.7747424063767684E-04  7.9934880843401038E-04
  565  5.6456456456456456E-01  3.9603613780643145E+02  5.7056338721634795E-07  1.5064248016461193E-04  2.7804791940563962E-04  7.9621562351493427E-04
  566  5.6556556556556557E-01  3.9961064270601221E+02  5.6610807083591636E-07  1.5081520668520082E-04  2.7862267265012129E-04  7.9310085587865977E-04
  567  5.6656656656656657E-01  4.0321590173677277E+02  5.6169621423155405E-07  1.5098989701567172E-04  2.7919851063993023E-04  7.9000437005229709E-04
  568  5.6756756756756757E-01  4.0685222281320780E+02  5.5732732161124247E-07  1.5116657308804371E-04  2.7977544371663536E-04  7.8692603182767263E-04
  569  5.6856856856856857E-01  4.1051991802365875E+02  5.5300090370951920E-07  1.5134525710522736E-04  2.8035348229470750E-04  7.8386570824735820E-04
  570  5.6956956956956957E-01  4.1421930369999997E+02  5.4871647769015989E-07  1.5152597154502307E-04  2.8093263686165195E-04  7.8082326759087348E-04
  571  5.7057057057057057E-01  4.1795070048861540E+02  5.4447356705047355E-07  1.5170873916418703E-04  2.8151291797813240E-04  7.7779857936105911E-04
  572  5.7157157157157157E-01  4.2171443342269201E+02  5.4027170152718128E-07  1.5189358300256602E-04  2.8209433627808556E-04  7.7479151427061785E-04
  573  5.7257257257257257E-01  4.2551083199585651E+02  5.3611041700384954E-07  1.5208052638730241E-04  2.8267690246882642E-04  7.7180194422882120E-04
  574  5.7357357357357357E-01  4.2934023023718279E+02  5.3198925541984949E-07  1.5226959293711042E-04  2.8326062733114392E-04  7.6882974232837903E-04
  575  5.7457457457457457E-01  4.3320296678759773E+02  5.2790776468081430E-07  1.5246080656662518E-04  2.8384552171938648E-04  7.6587478283246968E-04
  576  5.7557557557557558E-01  4.3709938497771402E+02  5.2386549857056734E-07  1.5265419149082568E-04  2.8443159656153740E-04  7.6293694116192808E-04
  577  5.7657657657657658E-01  4.4102983290711898E+02  5.1986201666449422E-07  1.5284977222953320E-04  2.8501886285927966E-04  7.6001609388258955E-04
  578  5.7757757757757758E-01  4.4499466352514915E+02  5.1589688424433250E-07  1.5304757361198638E-04  2.8560733168804983E-04  7.5711211869278687E-04
  579  5.7857857857857858E-01  4.4899423471318107E+02  5.1196967221435329E-07  1.5324762078149448E-04  2.8619701419708085E-04  7.5422489441099826E-04
  580  5.7957957957957958E-01  4.5302890936846923E+02  5.0807995701890946E-07  1.5344993920017019E-04  2.8678792160943330E-04  7.5135430096364399E-04
  581  5.8058058058058058E-01  4.5709905548956308E+02  5.0422732056132577E-07  1.5365455465374345E-04  2.8738006522201484E-04  7.4850021937302938E-04
  582  5.8158158158158158E-01  4.6120504626333541E+02  5.0041135012410652E-07  1.5386149325645779E-04  2.8797345640558760E-04  7.4566253174543193E-04
  583  5.8258258258258258E-01  4.6534726015365537E+02  4.9663163829043712E-07  1.5407078145605075E-04  2.8856810660476303E-04  7.4284112125933030E-04
  584  5.8358358358358358E-01  4.6952608099174005E+02  4.9288778286695611E-07  1.5428244603881975E-04  2.8916402733798393E-04  7.4003587215377317E-04
  585  5.8458458458458458E-01  4.7374189806821923E+02  4.8917938680777472E-07  1.5449651413477521E-04  2.8976123019749346E-04  7.3724666971688561E-04
  586  5.8558558558558559E-01  4.7799510622694882E+02  4.8550605813972178E-07  1.5471301322288234E-04  2.9035972684929049E-04  7.3447340027451098E-04
  587  5.8658658658658659E-01  4.8228610596060918E+02  4.8186740988879175E-07  1.5493197113639342E-04  2.9095952903307120E-04  7.3171595117898629E-04
  588  5.8758758758758759E-01  4.8661530350812538E+02  4.7826306000777440E-07  1.5515341606827195E-04  2.9156064856215645E-04  7.2897421079804892E-04
  589  5.8858858858858859E-01  4.9098311095394727E+02  4.7469263130504511E-07  1.5537737657671077E-04  2.9216309732340455E-04  7.2624806850387266E-04
  590  5.8958958958958959E-01  4.9538994632922819E+02  4.7115575137449488E-07  1.5560388159074547E-04  2.9276688727710906E-04  7.2353741466223117E-04
  591  5.9059059059059059E-01  4.9983623371494170E+02  4.6765205252657985E-07  1.5583296041596518E-04  2.9337203045688127E-04  7.2084214062178681E-04
  592  5.9159159159159159E-01  5.0432240334697707E+02  4.6418117172047038E-07  1.5606464274032234E-04  2.9397853896951694E-04  7.1816213870350291E-04
  593  5.9259259259259259E-01  5.0884889172325479E+02  4.6074275049728014E-07  1.5629895864004341E-04  2.9458642499484693E-04  7.1549730219017766E-04
  594  5.9359359359359359E-01  5.1341614171290441E+02  4.5733643491435598E-07  1.5653593858564232E-04  2.9519570078557129E-04  7.1284752531609763E-04
  595  5.9459459459459459E-01  5.1802460266754819E+02  4.5396187548060989E-07  1.5677561344803863E-04  2.9580637866707643E-04  7.1021270325680909E-04
  596  5.9559559559559560E-01  5.2267473053473461E+02  4.5061872709287454E-07  1.5701801450478222E-04  2.9641847103723496E-04  7.0759273211900531E-04
  597  5.9659659659659660E-01  5.2736698797356716E+02  4.4730664897326431E-07  1.5726317344638675E-04  2.9703199036618775E-04  7.0498750893052814E-04
  598  5.9759759759759760E-01  5.3210184447257466E+02  4.4402530460752413E-07  1.5751112238277360E-04  2.9764694919610782E-04  7.0239693163048181E-04
  599  5.9859859859859860E-01  5.3687977646987055E+02  4.4077436168434865E-07  1.5776189384982866E-04  2.9826336014094558E-04  6.9982089905945751E-04
  600  5.9959959959959960E-01  5.4170126747564947E+02  4.3755349203565476E-07  1.5801552081607379E-04  2.9888123588615511E-04  6.9725931094986685E-04
  601  6.0060060060060060E-01  5.4656680819707074E+02  4.3436237157779067E-07  1.5827203668945540E-04  2.9950058918840081E-04  6.9471206791638242E-04
  602  6.0160160160160160E-01  5.5147689666557947E+02  4.3120068025366510E-07  1.5853147532425204E-04  3.0012143287524422E-04  6.9217907144648401E-04
  603  6.0260260260260260E-01  5.5643203836671701E+02  4.2806810197578053E-07  1.5879387102810350E-04  3.0074377984481039E-04  6.8966022389110854E-04
  604  6.0360360360360360E-01  5.6143274637247382E+02  4.2496432457015472E-07  1.5905925856916355E-04  3.0136764306543334E-04  6.8715542845540229E-04
  605  6.0460460460460460E-01  5.6647954147623909E+02  4.2188903972111484E-07  1.5932767318337865E-04  3.0199303557528032E-04  6.8466458918957363E-04
  606  6.0560560560560561E-01  5.7157295233040246E+02  4.1884194291694926E-07  1.5959915058189507E-04  3.0261997048195413E-04  6.8218761097984483E-04
  607  6.0660660660660661E-01  5.7671351558666459E+02  4.1582273339640182E-07  1.5987372695859684E-04  3.0324846096207322E-04  6.7972439953950114E-04
  608  6.0760760760760761E-01  5.8190177603911485E+02  4.1283111409599406E-07  1.6015143899777694E-04  3.0387852026082906E-04  6.7727486140003593E-04
  609  6.0860860860860861E-01  5.8713828677013530E+02  4.0986679159816108E-07  1.6043232388194426E-04  3.0451016169152017E-04  6.7483890390238988E-04
  610  6.0960960960960961E-01  5.9242360929919189E+02  4.0692947608018684E-07  1.6071641929976898E-04  3.0514339863506246E-04  6.7241643518828326E-04
  611  6.1061061061061061E-01  5.9775831373457504E+02  4.0401888126392508E-07  1.6100376345416891E-04  3.0577824453947531E-04  6.7000736419163924E-04
  612  6.1161161161161161E-01  6.0314297892815322E+02  4.0113472436629240E-07  1.6129439507053951E-04  3.0641471291934288E-04  6.6761160063009726E-04
  613  6.1261261261261261E-01  6.0857819263320464E+02  3.9827672605052002E-07  1.6158835340513030E-04  3.0705281735525015E-04  6.6522905499661463E-04
  614  6.1361361361361361E-01  6.1406455166539376E+02  3.9544461037815121E-07  1.6188567825357050E-04  3.0769257149319318E-04  6.6285963855115515E-04
  615  6.1461461461461461E-01  6.1960266206696061E+02  3.9263810476177171E-07  1.6218640995954662E-04  3.0833398904396307E-04  6.6050326331246316E-04
  616  6.1561561561561562E-01  6.2519313927419301E+02  3.8985693991846024E-07  1.6249058942363508E-04  3.0897708378250308E-04  6.5815984204992185E-04
  617  6.1661661661661662E-01  6.3083660828825269E+02  3.8710084982394709E-07  1.6279825811229270E-04  3.0962186954723843E-04  6.5582928827549417E-04
  618  6.1761761761761762E-01  6.3653370384942881E+02  3.8436957166746840E-07  1.6310945806700810E-04  3.1026836023937814E-04  6.5351151623574522E-04
  619  6.1861861861861862E-01  6.4228507061489337E+02  3.8166284580730439E-07  1.6342423191361712E-04  3.1091656982218849E-04  6.5120644090394460E-04
  620  6.1961961961961962E-01  6.4809136334003514E+02  3.7898041572698986E-07  1.6374262287178544E-04  3.1156651232023752E-04  6.4891397797224752E-04
  621  6.2062062062062062E-01  6.5395324706345059E+02  3.7632202799218532E-07  1.6406467476466156E-04  3.1221820181860995E-04  6.4663404384395330E-04
  622  6.2162162162162162E-01  6.5987139729567189E+02  3.7368743220819777E-07  1.6439043202870343E-04  3.1287165246209214E-04  6.4436655562583993E-04
  623  6.2262262262262262E-01  6.6584650021171406E+02  3.7107638097813992E-07  1.6471993972368209E-04  3.1352687845432634E-04  6.4211143112057353E-04
  624  6.2362362362362362E-01  6.7187925284752543E+02  3.6848862986171699E-07  1.6505324354286585E-04  3.1418389405693383E-04  6.3986858881919134E-04
  625  6.2462462462462462E-01  6.7797036330042739E+02  3.6592393733463063E-07  1.6539038982338824E-04  3.1484271358860632E-04  6.3763794789365701E-04
  626  6.2562562562562563E-01  6.8412055093363146E+02  3.6338206474858927E-07  1.6573142555680363E-04  3.1550335142416510E-04  6.3541942818948712E-04
  627  6.2662662662662663E-01  6.9033054658492394E+02  3.6086277629191493E-07  1.6607639839983386E-04  3.1616582199358731E-04  6.3321295021844741E-04
  628  6.2762762762762763E-01  6.9660109277961039E+02  3.5836583895073618E-07  1.6642535668530980E-04  3.1683013978099885E-04  6.3101843515131791E-04
  629  6.2862862862862863E-01  7.0293294394781451E+02  3.5589102247075754E-07  1.6677834943331161E-04  3.1749631932363330E-04  6.2883580481072549E-04
  630  6.2962962962962963E-01  7.0932686664622823E+02  3.5343809931959555E-07  1.6713542636251142E-04  3.1816437521075636E-04  6.2666498166404278E-04
  631  6.3063063063063063E-01  7.1578363978441209E+02  3.5100684464967206E-07  1.6749663790172265E-04  3.1883432208255520E-04  6.2450588881635241E-04
  632  6.3163163163163163E-01  7.2230405485574736E+02  3.4859703626165532E-07  1.6786203520165976E-04  3.1950617462899211E-04  6.2235845000347521E-04
  633  6.3263263263263263E-01  7.2888891617314398E+02  3.4620845456843976E-07  1.6823167014691282E-04  3.2017994758862203E-04  6.2022258958506160E-04
  634  6.3363363363363363E-01  7.3553904110961057E+02  3.4384088255965544E-07  1.6860559536814080E-04  3.2085565574737326E-04  6.1809823253774464E-04
  635  6.3463463463463463E-01  7.4225526034379567E+02  3.4149410576669835E-07  1.6898386425448826E-04  3.2153331393729088E-04  6.1598530444835413E-04
  636  6.3563563563563564E-01  7.4903841811061185E+02  3.3916791222827285E-07  1.6936653096622957E-04  3.2221293703524227E-04  6.1388373150719028E-04
  637  6.3663663663663664E-01  7.5588937245705690E+02  3.3686209245643777E-07  1.6975365044764523E-04  3.2289453996158420E-04  6.1179344050135618E-04
  638  6.3763763763763764E-01  7.6280899550334947E+02  3.3457643940314784E-07  1.7014527844013499E-04  3.2357813767879097E-04  6.0971435880814793E-04
  639  6.3863863863863864E-01  7.6979817370949894E+02  3.3231074842728213E-07  1.7054147149557236E-04  3.2426374519004298E-04  6.0764641438850142E-04
  640  6.3963963963963964E-01  7.7685780814743258E+02  3.3006481726215159E-07  1.7094228698990531E-04  3.2495137753777527E-04  6.0558953578049474E-04
  641  6.4064064064064064E-01  7.8398881477880584E+02  3.2783844598347769E-07  1.7134778313700817E-04  3.2564104980218543E-04  6.0354365209290530E-04
  642  6.4164164164164164E-01  7.9119212473862483E+02  3.2563143697783442E-07  1.7175801900278962E-04  3.2633277709970037E-04  6.0150869299882057E-04
  643  6.4264264264264264E-01  7.9846868462481313E+02  3.2344359491154599E-07  1.7217305451956202E-04  3.2702657458140145E-04  5.9948458872930170E-04
  644  6.4364364364364364E-01  8.0581945679385838E+02  3.2127472670003287E-07  1.7259295050067720E-04  3.2772245743140742E-04  5.9747127006709879E-04
  645  6.4464464464464464E-01  8.1324541966267744E+02  3.1912464147759868E-07  1.7301776865543416E-04  3.2842044086521466E-04  5.9546866834041711E-04
  646  6.4564564564564565E-01  8.2074756801684220E+02  3.1699315056765082E-07  1.7344757160426407E-04  3.2912054012799421E-04  5.9347671541673332E-04
  647  6.4664664664664665E-01  8.2832691332531196E+02  3.1488006745334769E-07  1.7388242289419835E-04  3.2982277049284520E-04  5.9149534369666072E-04
  648  6.4764764764764765E-01  8.3598448406182149E+02  3.1278520774866559E-07  1.7432238701462524E-04  3.3052714725900398E-04  5.8952448610786267E-04
  649  6.4864864864864865E-01  8.4372132603307801E+02  3.1070838916987856E-07  1.7476752941334107E-04  3.3123368575000870E-04  5.8756407609901349E-04
  650  6.4964964964964965E-01  8.5153850271392380E+02  3.0864943150744426E-07  1.7521791651290192E-04  3.3194240131181875E-04  5.8561404763380565E-04
  651  6.5065065065065065E-01  8.5943709558962533E+02  3.0660815659828953E-07  1.7567361572728199E-04  3.3265330931088866E-04  5.8367433518500285E-04
  652  6.5165165165165165E-01  8.6741820450545364E+02  3.0458438829848909E-07  1.7613469547884488E-04  3.3336642513219598E-04  5.8174487372853776E-04
  653  6.5265265265265265E-01  8.7548294802372501E+02  3.0257795245633095E-07  1.7660122521563409E-04  3.3408176417722281E-04  5.7982559873765392E-04
  654  6.5365365365365365E-01  8.8363246378847495E+02  3.0058867688576259E-07  1.7707327542898948E-04  3.3479934186189039E-04  5.7791644617709094E-04
  655  6.5465465465465465E-01  8.9186790889794329E+02  2.9861639134021144E-07  1.7755091767149620E-04  3.3551917361444662E-04  5.7601735249731213E-04
  656  6.5565565565565566E-01  9.0019046028505223E+02  2.9666092748677405E-07  1.7803422457527310E-04  3.3624127487330588E-04  5.7412825462877396E-04
  657  6.5665665665665666E-01  9.0860131510606408E+02  2.9472211888076774E-07  1.7852326987060756E-04  3.3696566108484094E-04  5.7224908997623652E-04
  658  6.5765765765765766E-01  9.1710169113761012E+02  2.9279980094063920E-07  1.7901812840494388E-04  3.3769234770112659E-04  5.7037979641311437E-04
  659  6.5865865865865866E-01  9.2569282718228682E+02  2.9089381092322430E-07  1.7951887616223273E-04  3.3842135017763467E-04  5.6852031227586692E-04
  660  6.5965965965965966E-01  9.3437598348302074E+02  2.8900398789935349E-07  1.8002559028264897E-04  3.3915268397088013E-04  5.6667057635842783E-04
  661  6.6066066066066066E-01  9.4315244214640839E+02  2.8713017272979747E-07  1.8053834908268572E-04  3.3988636453601798E-04  5.6483052790667268E-04
  662  6.6166166166166166E-01  9.5202350757524307E+02  2.8527220804154766E-07  1.8105723207563246E-04  3.4062240732439078E-04  5.6300010661292427E-04
  663  6.6266266266266266E-01  9.6099050691044554E+02  2.8342993820442630E-07  1.8158231999244527E-04  3.4136082778102642E-04  5.6117925261049494E-04
  664  6.6366366366366366E-01  9.7005479048262150E+02  2.8160320930802100E-07  1.8211369480301742E-04  3.4210164134208604E-04  5.5936790646826532E-04
  665  6.6466466466466466E-01  9.7921773227347428E+02  2.7979186913893868E-07  1.8265143973785881E-04  3.4284486343226192E-04  5.5756600918529886E-04
  666  6.6566566566566567E-01  9.8848073038730732E+02  2.7799576715837401E-07  1.8319563931019291E-04  3.4359050946212511E-04  5.5577350218549165E-04
  667  6.6666666666666667E-01  9.9784520753285676E+02  2.7621475447998734E-07  1.8374637933848004E-04  3.4433859482542274E-04  5.5399032731225687E-04
  668  6.6766766766766767E-01  1.0073126115157012E+03  2.7444868384808754E-07  1.8430374696937607E-04  3.4508913489632490E-04  5.5221642682324348E-04
  669  6.6866866866866867E-01  1.0168844157415015E+03  2.7269740961611491E-07  1.8486783070113596E-04  3.4584214502662098E-04  5.5045174338508844E-04
  670  6.6966966966966967E-01  1.0265621197303310E+03  2.7096078772541970E-07  1.8543872040747141E-04  3.4659764054286552E-04  5.4869622006820223E-04
  671  6.7067067067067067E-01  1.0363472496423625E+03  2.6923867568433155E-07  1.8601650736187270E-04  3.4735563674347347E-04  5.4694980034158688E-04
  672  6.7167167167167167E-01  1.0462413588151854E+03  2.6753093254751576E-07  1.8660128426240440E-04  3.4811614889576501E-04  5.4521242806768627E-04
  673  6.7267267267267267E-01  1.0562460283130346E+03  2.6583741889561164E-07  1.8719314525698552E-04  3.4887919223295984E-04  5.4348404749726828E-04
  674  6.7367367367367367E-01  1.0663628674882196E+03  2.6415799681514913E-07  1.8779218596916428E-04  3.4964478195112117E-04  5.4176460326433815E-04
  675  6.7467467467467467E-01  1.0765935145550485E+03  2.6249252987873910E-07  1.8839850352439856E-04  3.5041293320604959E-04  5.4005404038108293E-04
  676  6.7567567567567568E-01  1.0869396371765525E+03  2.6084088312553369E-07  1.8901219657685276E-04  3.5118366111012678E-04  5.3835230423284643E-04
  677  6.7667667667667668E-01  1.0974029330643216E+03  2.5920292304195228E-07  1.8963336533672271E-04  3.5195698072910953E-04  5.3665934057313438E-04
  678  6.7767767767767768E-01  1.1079851305917727E+03  2.5757851754266943E-07  1.9026211159809987E-04  3.5273290707887418E-04  5.3497509551864961E-04
  679  6.7867867867867868E-01  1.1186879894211785E+03  2.5596753595186091E-07  1.9089853876738701E-04  3.5351145512211187E-04  5.3329951554435662E-04
  680  6.7967967967967968E-01  1.1295133011447952E+03  2.5436984898470392E-07  1.9154275189227732E-04  3.5429263976497486E-04  5.3163254747857559E-04
  681  6.8068068068068068E-01  1.1404628899404357E+03  2.5278532872912800E-07  1.9219485769130959E-04  3.5507647585367435E-04  5.2997413849810531E-04
  682  6.8168168168168168E-01  1.1515386132418448E+03  2.5121384862781283E-07  1.9285496458401221E-04  3.5586297817103031E-04  5.2832423612337491E-04
  683  6.8268268268268268E-01  1.1627423624242422E+03  2.4965528346042952E-07  1.9352318272164912E-04  3.5665216143297372E-04  5.2668278821362414E-04
  684  6.8368368368368368E-01  1.1740760635054096E+03  2.4810950932612183E-07  1.9419962401858123E-04  3.5744404028500171E-04  5.2504974296211196E-04
  685  6.8468468468468468E-01  1.1855416778627070E+03  2.4657640362622397E-07  1.9488440218425710E-04  3.5823862929858634E-04  5.2342504889135325E-04
  686  6.8568568568568569E-01  1.1971412029664162E+03  2.4505584504721156E-07  1.9557763275584704E-04  3.5903594296753750E-04  5.2180865484838361E-04
  687  6.8668668668668669E-01  1.2088766731298184E+03  2.4354771354388268E-07  1.9627943313153528E-04  3.5983599570432076E-04  5.2020051000005191E-04
  688  6.8768768768768769E-01  1.2207501602764243E+03  2.4205189032276553E-07  1.9698992260448501E-04  3.6063880183633070E-04  5.1860056382834066E-04
  689  6.8868868868868869E-01  1.2327637747247885E+03  2.4056825782574986E-07  1.9770922239749170E-04  3.6144437560212076E-04  5.1700876612571396E-04
  690  6.8968968968968969E-01  1.2449196659913487E+03  2.3909669971393887E-07  1.9843745569834039E-04  3.6225273114759029E-04  5.1542506699049312E-04
  691  6.9069069069069069E-01  1.2572200236117458E+03  2.3763710085171877E-07  1.9917474769588313E-04  3.6306388252212974E-04  5.1384941682225974E-04
  692  6.9169169169169169E-01  1.2696670779810909E+03  2.3618934729104291E-07  1.9992122561685303E-04  3.6387784367472498E-04  5.1228176631728637E-04
  693  6.9269269269269269E-01  1.2822631012136607E+03  2.3475332625592770E-07  2.0067701876343209E-04  3.6469462845002174E-04  5.1072206646399470E-04
  694  6.9369369369369369E-01  1.2950104080225134E+03  2.3332892612715748E-07  2.0144225855159008E-04  3.6551425058435129E-04  5.0917026853844120E-04
  695  6.9469469469469469E-01  1.3079113566195349E+03  2.3191603642719558E-07  2.0221707855021257E-04  3.6633672370171837E-04  5.0762632409983056E-04
  696  6.9569569569569570E-01  1.3209683496364342E+03  2.3051454780529888E-07  2.0300161452103640E-04  3.6716206130975279E-04  5.0609018498605661E-04
  697  6.9669669669669670E-01  1.3341838350672281E+03  2.2912435202283324E-07  2.0379600445941151E-04  3.6799027679562569E-04  5.0456180330927114E-04
  698  6.9769769769769770E-01  1.3475603072327639E+03  2.2774534193878721E-07  2.0460038863590864E-04  3.6882138342193202E-04  5.0304113145148062E-04
  699  6.9869869869869870E-01  1.3611003077678493E+03  2.2637741149548151E-07  2.0541490963879264E-04  3.6965539432254044E-04  5.0152812206017091E-04
  700  6.9969969969969970E-01  1.3748064266315733E+03  2.2502045570447181E-07  2.0623971241738208E-04  3.7049232249841221E-04  5.0002272804396027E-04
  701  7.0070070070070070E-01  1.3886813031414171E+03  2.2367437063264239E-07  2.0707494432631611E-04  3.7133218081339046E-04  4.9852490256828072E-04
  702  7.0170170170170170E-01  1.4027276270317740E+03  2.2233905338848831E-07  2.0792075517075010E-04  3.7217498198996155E-04  4.9703459905108811E-04
  703  7.0270270270270270E-01  1.4169481395375132E+03  2.2101440210858380E-07  2.0877729725250244E-04  3.7302073860499001E-04  4.9555177115860101E-04
  704  7.0370370370370370E-01  1.4313456345032400E+03  2.1970031594423462E-07  2.0964472541717521E-04  3.7386946308542888E-04  4.9407637280106879E-04
  705  7.0470470470470470E-01  1.4459229595189274E+03  2.1839669504831213E-07  2.1052319710227211E-04  3.7472116770400707E-04  4.9260835812856912E-04
  706  7.0570570570570571E-01  1.4606830170826084E+03  2.1710344056226701E-07  2.1141287238633795E-04  3.7557586457489577E-04  4.9114768152683525E-04
  707  7.0670670670670671E-01  1.4756287657908434E+03  2.1582045460332036E-07  2.1231391403914425E-04  3.7643356564935561E-04  4.8969429761311334E-04
  708  7.0770770770770771E-01  1.4907632215576942E+03  2.1454764025183035E-07  2.1322648757294656E-04  3.7729428271136656E-04  4.8824816123205029E-04
  709  7.0870870870870871E-01  1.5060894588629600E+03  2.1328490153883209E-07  2.1415076129483956E-04  3.7815802737324278E-04  4.8680922745161237E-04
  710  7.0970970970970971E-01  1.5216106120304514E+03  2.1203214343374908E-07  2.1508690636023693E-04  3.7902481107123412E-04  4.8537745155903507E-04
  711  7.1071071071071071E-01  1.5373298765371017E+03  2.1078927183227406E-07  2.1603509682750364E-04  3.7989464506111692E-04  4.8395278905680468E-04
  712  7.1171171171171171E-01  1.5532505103537394E+03  2.0955619354441750E-07  2.1699550971376899E-04  3.8076754041377575E-04  4.8253519565867192E-04
  713  7.1271271271271271E-01  1.5693758353183684E+03  2.0833281628272178E-07  2.1796832505194980E-04  3.8164350801077895E-04  4.8112462728569819E-04
  714  7.1371371371371371E-01  1.5857092385428287E+03  2.0711904865063944E-07  2.1895372594901371E-04  3.8252255853994975E-04  4.7972104006233485E-04
  715  7.1471471471471471E-01  1.6022541738537360E+03  2.0591480013107348E-07  2.1995189864551355E-04  3.8340470249093580E-04  4.7832439031253617E-04
  716  7.1571571571571572E-01  1.6190141632686263E+03  2.0471998107507824E-07  2.2096303257642455E-04  3.8428995015077929E-04  4.7693463455590625E-04
  717  7.1671671671671672E-01  1.6359927985082578E+03  2.0353450269071894E-07  2.2198732043331722E-04  3.8517831159949032E-04  4.7555172950388076E-04
  718  7.1771771771771772E-01  1.6531937425460518E+03  2.0235827703208840E-07  2.2302495822789933E-04  3.8606979670562597E-04  4.7417563205594380E-04
  719  7.1871871871871872E-01  1.6706207311956843E+03  2.0119121698847924E-07  2.2407614535696186E-04  3.8696441512187784E-04  4.7280629929588061E-04
  720  7.1971971971971972E-01  1.6882775747378704E+03  2.0003323627370996E-07  2.2514108466876431E-04  3.8786217628067055E-04  4.7144368848806673E-04
  721  7.2072072072072072E-01  1.7061681595874136E+03  1.9888424941560342E-07  2.2621998253089616E-04  3.8876308938977418E-04  4.7008775707379413E-04
  722  7.2172172172172172E-01  1.7242964500016279E+03  1.9774417174561612E-07  2.2731304889965206E-04  3.8966716342793315E-04  4.6873846266763508E-04
  723  7.2272272272272272E-01  1.7426664898312707E+03  1.9661291938861682E-07  2.2842049739095965E-04  3.9057440714051461E-04  4.6739576305384431E-04
  724  7.2372372372372372E-01  1.7612824043151620E+03  1.9549040925281310E-07  2.2954254535289978E-04  3.9148482903517909E-04  4.6605961618280018E-04
  725  7.2472472472472472E-01  1.7801484019197001E+03  1.9437655901982429E-07  2.3067941393986033E-04  3.9239843737757638E-04  4.6472998016748548E-04
  726  7.2572572572572573E-01  1.7992687762245218E+03  1.9327128713489951E-07  2.3183132818836588E-04  3.9331524018706961E-04  4.6340681328000865E-04
  727  7.2672672672672673E-01  1.8186479078555929E+03  1.9217451279727934E-07  2.3299851709462663E-04  3.9423524523249049E-04  4.6209007394816598E-04
  728  7.2772772772772773E-01  1.8382902664670547E+03  1.9108615595069985E-07  2.3418121369385147E-04  3.9515846002792889E-04  4.6077972075204566E-04
  729  7.2872872872872873E-01  1.8582004127731949E+03  1.9000613727403755E-07  2.3537965514137128E-04  3.9608489182855965E-04  4.5947571242067428E-04
  730  7.2972972972972973E-01  1.8783830006319503E+03  1.8893437817209405E-07  2.3659408279561980E-04  3.9701454762650990E-04  4.5817800782870657E-04
  731  7.3073073073073073E-01  1.8988427791813961E+03  1.8787080076651914E-07  2.3782474230302106E-04  3.9794743414676998E-04  4.5688656599315905E-04
  732  7.3173173173173173E-01  1.9195845950307204E+03  1.8681532788687089E-07  2.3907188368483355E-04  3.9888355784315114E-04  4.5560134607018851E-04
  733  7.3273273273273273E-01  1.9406133945072291E+03  1.8576788306181175E-07  2.4033576142600300E-04  3.9982292489429316E-04  4.5432230735191578E-04
  734  7.3373373373373373E-01  1.9619342259609762E+03  1.8472839051043918E-07  2.4161663456607698E-04  4.0076554119972522E-04  4.5304940926329584E-04
  735  7.3473473473473473E-01  1.9835522421286639E+03  1.8369677513374981E-07  2.4291476679223630E-04  4.0171141237598319E-04  4.5178261135903481E-04
  736  7.3573573573573574E-01  2.0054727025585078E+03  1.8267296250623574E-07  2.4423042653449971E-04  4.0266054375278657E-04  4.5052187332055471E-04
  737  7.3673673673673674E-01  2.0277009760978195E+03  1.8165687886761195E-07  2.4556388706316009E-04  4.0361294036927840E-04  4.4926715495300661E-04
  738  7.3773773773773774E-01  2.0502425434451111E+03  1.8064845111467359E-07  2.4691542658851215E-04  4.0456860697033138E-04  4.4801841618233309E-04
  739  7.3873873873873874E-01  2.0731029997685844E+03  1.7964760679328193E-07  2.4828532836293328E-04  4.0552754800292344E-04  4.4677561705238066E-04
  740  7.3973973973973974E-01  2.0962880573929292E+03  1.7865427409047797E-07  2.4967388078538134E-04  4.0648976761258613E-04  4.4553871772206283E-04
